timestamp,symbol,atr,atr_percent,trend_direction,trend_strength,volatility_regime,volume_regime,rsi,ema_trend,price_range_pct,logged_at
2026-06-03T17:00:00.011544+00:00,BTCUSD,355.0,0.5380132912015884,DOWN,0.048152370615653514,MEDIUM,MEDIUM,50,DOWN,0.03788825994377382,2026-06-03T17:00:00.011544+00:00
2026-06-03T17:00:00.014080+00:00,SP500,9.342857142857156,0.123459959707502,DOWN,0.017059161338850062,LOW,MEDIUM,50,DOWN,0.0026428737552040577,2026-06-03T17:00:00.014080+00:00
2026-06-03T17:00:00.015121+00:00,XAUUSD,9.517142857142776,0.21423715557887907,DOWN,0.01995038828002963,LOW,MEDIUM,50,DOWN,0.01148043598642402,2026-06-03T17:00:00.015121+00:00
2026-06-03T17:15:00.014145+00:00,BTCUSD,353.9642857142857,0.5394275786771805,DOWN,0.05543743730221331,MEDIUM,MEDIUM,50,DOWN,0.003047920936930896,2026-06-03T17:15:00.014145+00:00
2026-06-03T17:15:00.016325+00:00,XAUUSD,8.282142857142844,0.18644992271855695,DOWN,0.019767949647151596,LOW,MEDIUM,50,DOWN,0.0020261052404119185,2026-06-03T17:15:00.016325+00:00
2026-06-03T17:15:00.016829+00:00,SP500,8.642857142857142,0.11433530368023608,DOWN,0.018306547399327706,LOW,MEDIUM,50,DOWN,0.0,2026-06-03T17:15:00.016829+00:00
2026-06-03T17:30:00.019221+00:00,SP500,8.364285714285675,0.110598907724809,DOWN,0.018291962733980694,LOW,MEDIUM,50,DOWN,0.0026445511667735695,2026-06-03T17:30:00.019221+00:00
2026-06-03T17:30:00.019221+00:00,BTCUSD,357.60714285714283,0.5430508687837678,DOWN,0.05473816917076149,MEDIUM,MEDIUM,50,DOWN,0.0015185682938125935,2026-06-03T17:30:00.019221+00:00
2026-06-03T17:30:00.019748+00:00,XAUUSD,7.753571428571506,0.17470514181937513,DOWN,0.02032934999739082,LOW,MEDIUM,50,DOWN,0.026813336367683155,2026-06-03T17:30:00.019748+00:00
2026-06-03T17:45:00.016456+00:00,BTCUSD,361.60714285714283,0.5477858630670598,DOWN,0.0531342365248291,MEDIUM,MEDIUM,50,DOWN,0.006059458435902291,2026-06-03T17:45:00.016456+00:00
2026-06-03T17:45:00.017623+00:00,SP500,8.557142857142805,0.1130593132939626,DOWN,0.01760052612773147,LOW,MEDIUM,50,DOWN,0.0,2026-06-03T17:45:00.017623+00:00
2026-06-03T17:45:00.019071+00:00,XAUUSD,7.2407142857143425,0.16305234242375338,DOWN,0.019775588805083344,LOW,MEDIUM,50,DOWN,0.003828199417664951,2026-06-03T17:45:00.019071+00:00
2026-06-03T18:00:00.014959+00:00,BTCUSD,364.0357142857143,0.5526788086472301,DOWN,0.05524015853584638,MEDIUM,MEDIUM,50,DOWN,0.010627395908452575,2026-06-03T18:00:00.014959+00:00
2026-06-03T18:00:00.015960+00:00,XAUUSD,7.06285714285715,0.15910238450837091,DOWN,0.019890749163866923,LOW,MEDIUM,50,DOWN,0.002703195853295103,2026-06-03T18:00:00.015960+00:00
2026-06-03T18:00:00.015960+00:00,SP500,8.607142857142792,0.11365985877125778,DOWN,0.016771142871532422,LOW,MEDIUM,50,DOWN,0.0026410589589977987,2026-06-03T18:00:00.015960+00:00
2026-06-03T18:15:00.010730+00:00,BTCUSD,365.92857142857144,0.5556115902985423,DOWN,0.05571936406713178,MEDIUM,MEDIUM,50,DOWN,0.015183607777043905,2026-06-03T18:15:00.010730+00:00
2026-06-03T18:15:00.011733+00:00,SP500,8.34285714285709,0.11020918231202943,DOWN,0.016618550011705664,LOW,MEDIUM,50,DOWN,0.003963001418756911,2026-06-03T18:15:00.011733+00:00
2026-06-03T18:15:00.012737+00:00,XAUUSD,6.594285714285759,0.14862438727857769,DOWN,0.02027633553414835,LOW,MEDIUM,50,DOWN,0.0011269180144647115,2026-06-03T18:15:00.012737+00:00
2026-06-03T18:30:00.011002+00:00,BTCUSD,353.64285714285717,0.5373409059582869,DOWN,0.0567607246660711,MEDIUM,MEDIUM,50,DOWN,0.012155560789199785,2026-06-03T18:30:00.011002+00:00
2026-06-03T18:30:00.012005+00:00,XAUUSD,6.050000000000052,0.13624223644446165,DOWN,0.019424008122902306,LOW,MEDIUM,50,DOWN,0.01080930140384819,2026-06-03T18:30:00.012005+00:00
2026-06-03T18:30:00.012005+00:00,SP500,8.614285714285675,0.1136941277265845,DOWN,0.01531918545035334,LOW,MEDIUM,50,DOWN,0.0,2026-06-03T18:30:00.012005+00:00
2026-06-03T18:45:00.011098+00:00,BTCUSD,346.64285714285717,0.5255947191431063,DOWN,0.05475589276347844,MEDIUM,MEDIUM,50,DOWN,0.013646184754179143,2026-06-03T18:45:00.011098+00:00
2026-06-03T18:45:00.011098+00:00,SP500,8.335714285714273,0.11006393705587723,DOWN,0.015029970479789689,LOW,MEDIUM,50,DOWN,0.003961169971165084,2026-06-03T18:45:00.011098+00:00
2026-06-03T18:45:00.012101+00:00,XAUUSD,5.619285714285785,0.12655678356907984,DOWN,0.019118951695514284,LOW,MEDIUM,50,DOWN,0.0018017490478865988,2026-06-03T18:45:00.012101+00:00
2026-06-03T19:00:00.009656+00:00,BTCUSD,323.57142857142856,0.4907095573539814,DOWN,0.05410406817519027,LOW,MEDIUM,50,DOWN,0.007582708391783377,2026-06-03T19:00:00.009656+00:00
2026-06-03T19:00:00.011661+00:00,SP500,7.75,0.10234779232510412,DOWN,0.014673658553557801,LOW,MEDIUM,50,DOWN,0.0,2026-06-03T19:00:00.011661+00:00
2026-06-03T19:00:00.011661+00:00,XAUUSD,5.2407142857143425,0.11798388266513449,DOWN,0.01827572007625141,LOW,MEDIUM,50,DOWN,0.0042774584692461945,2026-06-03T19:00:00.011661+00:00
2026-06-03T19:15:00.019847+00:00,BTCUSD,311.92857142857144,0.4734799202012317,DOWN,0.05425886867529498,LOW,MEDIUM,50,DOWN,0.0060716454159077116,2026-06-03T19:15:00.019847+00:00
2026-06-03T19:15:00.022411+00:00,XAUUSD,5.440000000000119,0.12225186130706385,DOWN,0.015803854845768333,LOW,MEDIUM,50,DOWN,0.0022472768622703292,2026-06-03T19:15:00.022411+00:00
2026-06-03T19:15:00.021233+00:00,SP500,7.85285714285718,0.10378755667061197,DOWN,0.01503569712184458,LOW,MEDIUM,50,DOWN,0.003964960323966095,2026-06-03T19:15:00.021233+00:00
2026-06-03T19:30:00.010984+00:00,BTCUSD,308.42857142857144,0.47045236642552085,DOWN,0.0591088248567459,LOW,MEDIUM,50,DOWN,0.008389261744966443,2026-06-03T19:30:00.010984+00:00
2026-06-03T19:30:00.012999+00:00,XAUUSD,5.4064285714286076,0.12153374331636747,DOWN,0.014850499459492749,LOW,MEDIUM,50,DOWN,0.014611666853987551,2026-06-03T19:30:00.012999+00:00
2026-06-03T19:30:00.011987+00:00,SP500,8.081428571428594,0.10683248206018833,DOWN,0.01514663603982527,LOW,MEDIUM,50,DOWN,0.0,2026-06-03T19:30:00.011987+00:00
2026-06-03T19:45:00.011042+00:00,SP500,7.731428571428621,0.10213814467154878,DOWN,0.014386688565932636,LOW,MEDIUM,50,DOWN,0.003963231777723228,2026-06-03T19:45:00.011042+00:00
2026-06-03T19:45:00.012045+00:00,BTCUSD,274.7142857142857,0.4184273398639622,DOWN,0.0588397476320093,LOW,MEDIUM,50,DOWN,0.0182776373107503,2026-06-03T19:45:00.012045+00:00
2026-06-03T19:45:00.012045+00:00,XAUUSD,5.036428571428717,0.11325528554113737,DOWN,0.014138204579265252,LOW,MEDIUM,50,DOWN,0.0015741055145552692,2026-06-03T19:45:00.012045+00:00
